filename,width,height,class,xmin,ymin,xmax,ymax
frame0251.png,640,360,robot,165,78,194,133
1565608691244247657.jpg,640,480,robot,546,2,640,384
1565608466507309864.jpg,640,480,robot,108,26,281,395
1565609169139838361.jpg,640,480,robot,542,82,615,276
1565609193576216924.jpg,640,480,robot,383,40,471,279
3382.jpg,640,480,robot,238,60,406,370
frame0450.png,640,360,robot,191,112,216,154
1565608353176349572.jpg,640,480,robot,134,17,268,420
7699.jpg,640,480,robot,453,28,640,451
6866.jpg,640,480,robot,373,66,524,437
frame0542.png,640,360,robot,311,98,334,156
7190.jpg,640,480,robot,380,88,501,406
test_nagoya_game_b_00135.png,800,600,robot,110,244,188,398
test_nagoya_game_d_00199.png,800,600,robot,10,129,120,331
1565608349607625285.jpg,640,480,robot,180,36,304,430
test_nagoya_game_a_00443.png,800,600,robot,316,0,371,125
4570.jpg,640,480,robot,196,50,388,438
8527.jpg,640,480,robot,299,49,473,432
2543.jpg,640,480,robot,301,174,408,479
1565609161776070106.jpg,640,480,robot,346,103,434,297
frame0753.png,640,360,robot,397,71,449,178
frame0262.png,640,360,robot,574,66,609,119
9103.jpg,640,480,robot,261,32,506,447
test_nagoya_game_a_00641.png,800,600,robot,527,100,563,151
1565609215640069188.jpg,640,480,robot,444,64,620,480
frame0594.png,640,360,robot,477,124,525,212
3095.jpg,640,480,robot,224,51,350,407
0230.jpg,640,480,robot,270,112,465,463
test_nagoya_game_a_00362.png,800,600,robot,587,286,619,335
1565608383208102968.jpg,640,480,robot,527,22,640,450
test_nagoya_game_a_00345.png,800,600,robot,78,242,149,381
1565609293784063754.jpg,640,480,robot,327,88,423,349
1565609270047325883.jpg,640,480,robot,407,29,471,211
8406.jpg,640,480,robot,110,8,318,413
1565609255663860385.jpg,640,480,robot,162,78,411,467
test_nagoya_game_a_00085.png,800,600,robot,284,104,371,287
frame0048.png,640,360,robot,45,71,80,131
test_nagoya_game_a_00345.png,800,600,robot,382,304,435,431
1381.jpg,640,480,robot,319,77,396,239
1556.jpg,640,480,robot,229,176,443,470
1565608473143852730.jpg,640,480,robot,2,0,83,444
1458.jpg,640,480,robot,214,85,324,384
test_nagoya_game_a_00606.png,800,600,robot,342,188,395,320
test_nagoya_game_c_00035.png,800,600,robot,230,0,306,40
sequences_euro_ball_robot_1_a_00051.png,800,600,robot,536,286,658,352
7648.jpg,640,480,robot,448,33,640,447
1565608347243885992.jpg,640,480,robot,199,39,332,428
1565608375707965717.jpg,640,480,robot,16,42,156,416
1565608595175562972.jpg,640,480,robot,260,29,392,370
1565608340643952165.jpg,640,480,robot,240,40,372,428
frame0295.png,640,360,robot,295,77,349,197
1565608352075279936.jpg,640,480,robot,140,47,274,412
4760.jpg,640,480,robot,321,86,526,463
8975.jpg,640,480,robot,549,30,640,387
1565608493776089809.jpg,640,480,robot,468,19,618,399
0241.jpg,640,480,robot,206,74,347,300
test_nagoya_game_d_00337.png,800,600,robot,288,156,314,207
1565609216575830461.jpg,640,480,robot,502,76,638,480
1565608491508164103.jpg,640,480,robot,416,64,565,423
2586.jpg,640,480,robot,294,193,402,480
0771.jpg,640,480,robot,281,71,495,480
1565609259411849401.jpg,640,480,robot,167,60,238,280
2254.jpg,640,480,robot,395,52,518,323
6661.jpg,640,480,robot,347,91,548,458
test_nagoya_game_b_00038.png,800,600,robot,700,106,740,170
1565608602308119538.jpg,640,480,robot,17,27,157,380
1937.jpg,640,480,robot,232,82,434,477
1247.jpg,640,480,robot,188,178,314,397
8539.jpg,640,480,robot,301,0,460,417
0067.jpg,640,480,robot,345,95,546,470
1565609214640092116.jpg,640,480,robot,338,44,463,417
1565608361443811887.jpg,640,480,robot,11,48,142,411
test_nagoya_game_a_00309.png,800,600,robot,417,220,445,269
6243.jpg,640,480,robot,450,84,554,381
8119.jpg,640,480,robot,405,19,562,382
1565609134671955738.jpg,640,480,robot,491,36,581,245
0193.jpg,640,480,robot,376,95,541,480
0229.jpg,640,480,robot,271,110,468,464
1565609168539923094.jpg,640,480,robot,535,72,626,256
1565609255287796280.jpg,640,480,robot,177,71,392,480
6285.jpg,640,480,robot,442,81,557,373
7553.jpg,640,480,robot,54,68,377,478
1512.jpg,640,480,robot,86,103,337,467
7708.jpg,640,480,robot,462,13,640,468
1565608379175257241.jpg,640,480,robot,279,14,423,390
1565608341308122061.jpg,640,480,robot,239,38,372,432
3429.jpg,640,480,robot,0,73,146,480
frame0672.png,640,360,robot,290,90,320,147
2710.jpg,640,480,robot,280,29,404,368
sequences_euro_ball_robot_1_a_00049.png,800,600,robot,453,140,501,205
1565609298947875179.jpg,640,480,robot,169,14,256,336
3170.jpg,640,480,robot,97,66,248,435
sequences_euro_ball_robot_1_a_00079.png,800,600,robot,669,217,730,331
5353.jpg,640,480,robot,352,37,517,389
1565609139239948434.jpg,640,480,robot,365,201,453,418
1565609173340083844.jpg,640,480,robot,527,102,615,296
1565608491107947204.jpg,640,480,robot,408,54,559,429
6329.jpg,640,480,robot,443,82,556,372
9321.jpg,640,480,robot,373,16,560,343
6590.jpg,640,480,robot,418,61,593,442
1565608379675871188.jpg,640,480,robot,304,28,437,403
1565609156839811974.jpg,640,480,robot,66,111,168,317
test_nagoya_game_a_00465.png,800,600,robot,646,2,691,100
1565608380976026985.jpg,640,480,robot,399,30,542,397
1565609164476032991.jpg,640,480,robot,319,100,415,287
1565608472543265557.jpg,640,480,robot,11,0,96,438
1565608384708380126.jpg,640,480,robot,499,33,635,399
1565608491775898362.jpg,640,480,robot,412,54,556,386
6265.jpg,640,480,robot,444,80,572,371
frame0599.png,640,360,robot,1,75,33,139
sequences_euro_ball_robot_1_c_00004.png,800,600,robot,64,200,133,343
1565608602507932436.jpg,640,480,robot,14,7,161,356
1565609266684029460.jpg,640,480,robot,224,97,329,297
1744.jpg,640,480,robot,573,61,638,297
1565609275332362108.jpg,640,480,robot,434,87,497,298
1565608621344138079.jpg,640,480,robot,375,22,497,399
1565609151940168284.jpg,640,480,robot,342,12,431,220
1565609101547307829.jpg,640,480,robot,304,0,397,355
sequences_euro_ball_robot_1_b_00294.png,800,600,robot,348,236,423,371
1565609222839931316.jpg,640,480,robot,312,0,535,292
2501.jpg,640,480,robot,322,206,428,468
1565609299348232232.jpg,640,480,robot,166,0,255,311
1565608555877715513.jpg,640,480,robot,5,29,156,356
test_nagoya_game_d_00384.png,800,600,robot,179,31,225,131
7785.jpg,640,480,robot,518,38,639,350
2614.jpg,640,480,robot,295,193,401,480
test_nagoya_game_a_00015.png,800,600,robot,464,0,529,120
1565609301132161970.jpg,640,480,robot,128,82,228,391
test_nagoya_game_a_00658.png,800,600,robot,196,52,267,181
3779.jpg,640,480,robot,46,50,241,424
3153.jpg,640,480,robot,141,39,264,386
6689.jpg,640,480,robot,343,58,512,418
1565608680477239426.jpg,640,480,robot,204,1,305,379
test_nagoya_game_a_00307.png,800,600,robot,415,214,443,263
1565608752112720646.jpg,640,480,robot,268,0,394,371
1565608596807336546.jpg,640,480,robot,198,39,331,391
sequences_euro_ball_robot_1_b_00296.png,800,600,robot,27,234,96,369
1565609173608092343.jpg,640,480,robot,527,104,615,294
1565608624277436251.jpg,640,480,robot,455,0,593,348
1210.jpg,640,480,robot,176,14,249,192
1755.jpg,640,480,robot,598,90,640,298
1565608556575294456.jpg,640,480,robot,27,40,186,375
1565609292716342186.jpg,640,480,robot,234,6,321,308
test_nagoya_game_a_00483.png,800,600,robot,566,2,609,100
sequences_euro_ball_robot_1_a_00006.png,800,600,robot,206,326,310,390
9368.jpg,640,480,robot,404,0,572,311
0092.jpg,640,480,robot,110,73,242,343
frame0535.png,640,360,robot,102,84,131,127
1565608611644368911.jpg,640,480,robot,0,0,91,429
frame0749.png,640,360,robot,44,53,74,100
1565608484240312229.jpg,640,480,robot,30,31,218,401
1565609282471845535.jpg,640,480,robot,209,48,293,352
test_nagoya_game_a_00126.png,800,600,robot,194,122,275,297
1565609163275501364.jpg,640,480,robot,346,111,432,300
test_nagoya_game_d_00216.png,800,600,robot,96,109,196,311
1565609211507971551.jpg,640,480,robot,167,163,264,468
9142.jpg,640,480,robot,158,1,312,334
1565608489308029218.jpg,640,480,robot,298,15,454,409
1385.jpg,640,480,robot,168,93,281,331
sequences_euro_ball_robot_1_c_00012.png,800,600,robot,401,194,499,349
test_nagoya_game_d_00268.png,800,600,robot,532,100,556,147
4304.jpg,640,480,robot,420,64,640,435
test_nagoya_game_d_00279.png,800,600,robot,381,237,423,329
4838.jpg,640,480,robot,432,56,560,402
1565609186739937069.jpg,640,480,robot,123,56,213,251
1565609264075307841.jpg,640,480,robot,474,119,573,319
test_nagoya_game_a_00072.png,800,600,robot,580,74,639,218
1565609135631956166.jpg,640,480,robot,432,29,518,245
test_nagoya_game_a_00313.png,800,600,robot,284,232,339,359
9088.jpg,640,480,robot,293,100,522,466
test_nagoya_game_c_00027.png,800,600,robot,243,0,283,27
test_nagoya_game_d_00200.png,800,600,robot,719,42,746,93
1565609245995923924.jpg,640,480,robot,308,19,507,480
1565609273468015326.jpg,640,480,robot,192,86,247,275
1565608483943769715.jpg,640,480,robot,19,36,197,401
3963.jpg,640,480,robot,456,77,602,369
1565608360343273244.jpg,640,480,robot,4,29,141,405
test_nagoya_game_a_00387.png,800,600,robot,526,206,573,335
1565608492275317561.jpg,640,480,robot,402,63,545,399
1565609120676927485.jpg,640,480,robot,303,0,396,360
8772.jpg,640,480,robot,396,1,533,344
1565608348308168806.jpg,640,480,robot,208,20,333,415
1565609094811250159.jpg,640,480,robot,302,0,400,349
1565608676477671864.jpg,640,480,robot,44,0,157,386
1565609300555310234.jpg,640,480,robot,158,78,251,378
test_nagoya_game_d_00361.png,800,600,robot,61,109,103,207
0603.jpg,640,480,robot,533,11,633,267
1565609143075818635.jpg,640,480,robot,194,198,277,399
0004.jpg,640,480,robot,346,94,545,470
1565608344875895430.jpg,640,480,robot,240,39,371,431
test_nagoya_game_a_00475.png,800,600,robot,296,0,351,71
1565609199175826212.jpg,640,480,robot,134,89,218,322
1565609146539969296.jpg,640,480,robot,63,149,161,355
test_nagoya_game_a_00111.png,800,600,robot,544,150,568,198
1565609102839906588.jpg,640,480,robot,293,0,389,363
1565609191975938374.jpg,640,480,robot,435,107,537,342
1565608627977095341.jpg,640,480,robot,562,0,635,418
1565608489676104521.jpg,640,480,robot,308,28,467,397
2805.jpg,640,480,robot,113,55,295,442
1565608612277574743.jpg,640,480,robot,6,12,140,353
test_nagoya_game_d_00254.png,800,600,robot,449,109,491,205
1565609112004588715.jpg,640,480,robot,306,0,408,364
1565609101048290630.jpg,640,480,robot,303,0,397,356
1565609217375874391.jpg,640,480,robot,483,76,636,480
1565608618044105553.jpg,640,480,robot,222,16,360,377
5190.jpg,640,480,robot,376,69,604,430
0282.jpg,640,480,robot,225,93,426,463
1540.jpg,640,480,robot,254,177,479,473
3381.jpg,640,480,robot,240,65,405,368
7343.jpg,640,480,robot,383,67,534,386
1565608380807840861.jpg,640,480,robot,373,48,512,414
0782.jpg,640,480,robot,270,9,477,416
1051.jpg,640,480,robot,176,42,563,432
test_nagoya_game_a_00023.png,800,600,robot,464,0,488,11
sequences_euro_ball_robot_1_a_00063.png,800,600,robot,619,177,685,302
test_nagoya_game_a_00499.png,800,600,robot,607,0,633,11
test_nagoya_game_a_00647.png,800,600,robot,535,124,569,175
test_nagoya_game_b_00278.png,800,600,robot,168,0,234,102
1565609095477571315.jpg,640,480,robot,305,0,393,364
1565608545544474345.jpg,640,480,robot,0,35,138,357
8434.jpg,640,480,robot,176,54,371,431
test_nagoya_game_b_00053.png,800,600,robot,676,150,716,214
frame0591.png,640,360,robot,0,41,32,105
1565608593144377046.jpg,640,480,robot,261,36,391,375
0029.jpg,640,480,robot,110,70,241,346
1565608665877646079.jpg,640,480,robot,48,1,169,351
test_nagoya_game_d_00055.png,800,600,robot,146,106,173,157
1565608690577456300.jpg,640,480,robot,522,25,630,398
1565608661444322224.jpg,640,480,robot,168,5,271,377
1565609101503943122.jpg,640,480,robot,303,0,397,355
frame0482.png,640,360,robot,136,71,163,114
1565609170375805889.jpg,640,480,robot,537,84,613,264
1565609270915973028.jpg,640,480,robot,395,0,459,175
0759.jpg,640,480,robot,265,79,487,480
1565608619810315797.jpg,640,480,robot,282,0,415,395
9529.jpg,640,480,robot,351,2,545,334
1565608779944528275.jpg,640,480,robot,434,5,547,384
1162.jpg,640,480,robot,233,13,371,218
1565609280799848024.jpg,640,480,robot,196,83,309,345
test_nagoya_game_c_00038.png,800,600,robot,250,0,326,46
test_nagoya_game_c_00073.png,800,600,robot,374,0,460,114
1565608606007645594.jpg,640,480,robot,0,10,46,378
1565608669612581208.jpg,640,480,robot,3,17,73,373
test_nagoya_game_c_00031.png,800,600,robot,251,0,291,33
2540.jpg,640,480,robot,300,166,413,480
1565609204275314680.jpg,640,480,robot,372,80,495,314
1565608665210699305.jpg,640,480,robot,73,0,191,368
test_nagoya_game_a_00004.png,800,600,robot,400,18,424,71
1601.jpg,640,480,robot,412,126,608,477
1565609142175316608.jpg,640,480,robot,323,196,421,383
sequences_euro_ball_robot_1_a_00041.png,800,600,robot,493,151,557,264
2418.jpg,640,480,robot,323,214,429,473
1565609260371934891.jpg,640,480,robot,163,71,243,268
1565609159607834818.jpg,640,480,robot,296,92,382,284
9479.jpg,640,480,robot,392,0,570,321
9215.jpg,640,480,robot,320,4,451,240
test_nagoya_game_d_00250.png,800,600,robot,239,50,264,103
1444.jpg,640,480,robot,240,136,337,396
4509.jpg,640,480,robot,203,60,415,427
1565608481807998476.jpg,640,480,robot,3,0,72,439
6311.jpg,640,480,robot,442,81,558,374
1565609148576250201.jpg,640,480,robot,373,51,460,260
frame0293.png,640,360,robot,293,70,345,191
1565609198308139357.jpg,640,480,robot,87,170,184,413
6755.jpg,640,480,robot,362,78,515,430
test_nagoya_game_d_00127.png,800,600,robot,115,236,140,293
sequences_euro_ball_robot_1_b_00256.png,800,600,robot,172,212,234,347
test_nagoya_game_d_00322.png,800,600,robot,185,283,227,375
sequences_euro_ball_robot_1_a_00062.png,800,600,robot,513,160,561,225
1565609259580087848.jpg,640,480,robot,158,73,246,269
1565609202677809370.jpg,640,480,robot,447,33,552,256
1565608605307311111.jpg,640,480,robot,0,7,63,383
1565609235248114523.jpg,640,480,robot,262,30,584,480
8639.jpg,640,480,robot,178,59,345,425
1565608562409191445.jpg,640,480,robot,397,11,502,415
1565608347344032244.jpg,640,480,robot,202,43,336,422
0621.jpg,640,480,robot,323,70,549,480
1565608358575839945.jpg,640,480,robot,17,46,160,412
frame0651.png,640,360,robot,505,110,555,196
test_nagoya_game_a_00560.png,800,600,robot,280,116,331,258
2421.jpg,640,480,robot,323,203,429,474
1565609190240127258.jpg,640,480,robot,510,107,610,306
0032.jpg,640,480,robot,110,70,242,346
sequences_euro_ball_robot_1_a_00056.png,800,600,robot,589,165,655,288
4534.jpg,640,480,robot,202,62,380,432
6110.jpg,640,480,robot,371,124,473,416
sequences_euro_ball_robot_1_c_00059.png,800,600,robot,128,47,191,201
test_nagoya_game_a_00235.png,800,600,robot,321,0,347,21
1584.jpg,640,480,robot,271,85,384,336
frame0309.png,640,360,robot,471,132,499,187
2446.jpg,640,480,robot,322,208,431,473
5693.jpg,640,480,robot,242,75,443,480
0978.jpg,640,480,robot,186,97,508,450
test_nagoya_game_a_00067.png,800,600,robot,580,44,641,188
1565608464443311155.jpg,640,480,robot,165,31,335,390
sequences_euro_ball_robot_1_c_00023.png,800,600,robot,111,145,178,289
frame0224.png,640,360,robot,245,95,270,139
5459.jpg,640,480,robot,295,95,450,440
frame0687.png,640,360,robot,299,97,322,144
frame0572.png,640,360,robot,98,67,131,111
6770.jpg,640,480,robot,361,78,515,430
4279.jpg,640,480,robot,492,24,638,408
1565608359907874851.jpg,640,480,robot,8,26,141,407
frame0241.png,640,360,robot,157,83,186,138
1565608623311198081.jpg,640,480,robot,406,24,544,334
1014.jpg,640,480,robot,409,87,632,476
7404.jpg,640,480,robot,617,85,638,445
1565608483108110803.jpg,640,480,robot,6,53,149,399
test_nagoya_game_d_00294.png,800,600,robot,83,234,110,287
7556.jpg,640,480,robot,53,60,378,480
frame0202.png,640,360,robot,161,100,190,155
4761.jpg,640,480,robot,320,92,527,470
1565608616844343325.jpg,640,480,robot,186,46,321,363
1565608762310824642.jpg,640,480,robot,0,9,85,383
1376.jpg,640,480,robot,199,104,304,329
4705.jpg,640,480,robot,245,110,398,455
test_nagoya_game_a_00550.png,800,600,robot,423,82,449,137
1565608662010921257.jpg,640,480,robot,150,5,258,373
test_nagoya_game_b_00188.png,800,600,robot,0,144,30,308
1623.jpg,640,480,robot,186,206,314,468
7357.jpg,640,480,robot,559,70,640,396
1565609195176055360.jpg,640,480,robot,306,84,403,300
1565608352943878093.jpg,640,480,robot,132,18,271,418
1565608682544135467.jpg,640,480,robot,290,0,391,384
1565609284032037066.jpg,640,480,robot,187,59,290,374
1565608494440419885.jpg,640,480,robot,494,72,636,381
1565609197907830410.jpg,640,480,robot,101,190,204,419
1565608605343348987.jpg,640,480,robot,0,10,61,382
1206.jpg,640,480,robot,118,33,254,280
1565608676044358598.jpg,640,480,robot,17,0,132,380
test_nagoya_game_b_00076.png,800,600,robot,294,172,368,312
test_nagoya_game_c_00344.png,800,600,robot,2,17,193,73
1565609096879998588.jpg,640,480,robot,306,0,394,359
sequences_euro_ball_robot_1_b_00261.png,800,600,robot,156,228,218,363
1565608537839319042.jpg,640,480,robot,223,30,356,373
5909.jpg,640,480,robot,215,67,391,480
2223.jpg,640,480,robot,384,41,510,310
frame0585.png,640,360,robot,0,33,32,97
test_nagoya_game_a_00529.png,800,600,robot,344,8,397,154
1644.jpg,640,480,robot,348,105,478,403
test_nagoya_game_d_00234.png,800,600,robot,698,0,726,49
1565609152775292395.jpg,640,480,robot,447,7,534,221
1565609224828206044.jpg,640,480,robot,283,0,492,292
1565609217140171483.jpg,640,480,robot,493,80,640,480
1565608471208887223.jpg,640,480,robot,7,55,162,398
test_nagoya_game_a_00072.png,800,600,robot,538,64,562,118
sequences_euro_ball_robot_1_b_00230.png,800,600,robot,207,116,270,252
6742.jpg,640,480,robot,361,78,515,431
1565608661944329761.jpg,640,480,robot,147,1,259,378
sequences_euro_ball_robot_1_b_00269.png,800,600,robot,138,230,200,365
1565609203007872583.jpg,640,480,robot,448,58,552,282
1565609197308345960.jpg,640,480,robot,105,199,210,427
7543.jpg,640,480,robot,72,76,395,471
1565609204539895072.jpg,640,480,robot,389,62,486,358
1565608611710885017.jpg,640,480,robot,4,0,97,420
5341.jpg,640,480,robot,293,62,456,378
1565609144676026191.jpg,640,480,robot,83,250,174,468
1565608382407469299.jpg,640,480,robot,539,23,636,447
1565609109504187516.jpg,640,480,robot,264,28,415,325
2423.jpg,640,480,robot,323,201,429,475
test_nagoya_game_b_00245.png,800,600,robot,366,18,404,80
1565608604575673495.jpg,640,480,robot,1,0,81,418
3859.jpg,640,480,robot,321,82,504,450
1565608556007671337.jpg,640,480,robot,11,35,172,386
test_nagoya_game_a_00560.png,800,600,robot,0,90,33,227
1387.jpg,640,480,robot,170,97,262,333
6693.jpg,640,480,robot,368,68,533,420
test_nagoya_game_a_00502.png,800,600,robot,484,0,527,98
frame0694.png,640,360,robot,502,106,552,191
test_nagoya_game_d_00316.png,800,600,robot,205,299,247,391
1971.jpg,640,480,robot,402,49,564,443
1565608661611022108.jpg,640,480,robot,159,6,268,376
1565608387343945538.jpg,640,480,robot,566,0,636,426
1565609190307914725.jpg,640,480,robot,504,108,618,292
1594.jpg,640,480,robot,303,121,417,378
1565608767311890687.jpg,640,480,robot,4,12,61,392
1565609229835997943.jpg,640,480,robot,77,51,467,480
1565608693577615235.jpg,640,480,robot,588,0,634,410
3065.jpg,640,480,robot,228,51,373,425
1565609280532025287.jpg,640,480,robot,196,68,300,358
test_nagoya_game_d_00185.png,800,600,robot,331,130,356,185
1565608490107884800.jpg,640,480,robot,341,56,492,399
1627.jpg,640,480,robot,521,194,638,462
1565608350343256650.jpg,640,480,robot,159,41,289,423
1565608351907984064.jpg,640,480,robot,141,47,275,411
7513.jpg,640,480,robot,178,39,406,368
1565608767477550374.jpg,640,480,robot,3,0,74,397
